pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S12E08P02	1	0	1	1	motorcycle safety,innovative product,clear problem and solution,emotional appeal,large market potential"
S12E08P03	0	1	0	1	saturated market,simple product,limited scalability,potential low investment return.
S12E08P03	1	1	1	1	practical solution,relatable problem,engaging presentation,strong female entrepreneur,reasonable valuation.
S12E08P04	0	0	0	1	high equity demand,entrepreneur reluctance,operational concerns,constant maintenance,high marketing needs
S12E08P04	0	0	1	1	high equity demand,entrepreneur reluctance,operational concerns,constant maintenance,investor doubts
S12E09P02	0	0	0	0	high valuation,unclear solution effectiveness,novelty factor,celebrity endorsement reliability,market saturation.
S12E09P02	0	0	1	0	high valuation,unclear solution,novelty factor,celebrity endorsement reliability,ergonomic chair market saturation.
S12E09P04	0	0	0	1	niche market,high equity ask,novelty product,limited appeal
S12E09P04	0	0	1	1	niche market,high equity ask,novelty product,limited appeal
S12E10P02	0	1	0	1	niche market,unclear demand,high risk,investor hesitation
S12E10P02	1	1	1	1	unique product,existing sales,investor interest,convertible debt offer
S12E10P03	0	1	0	1	niche market,product uniqueness,scalability,investor interest,financial return potential
S12E10P03	0	1	1	1	oversaturated market,lack of unique value proposition,emotional appeal over business fundamentals,high valuation.
S12E10P04	0	0	0	1	niche market,unclear value proposition,presentation clarity,investor fit.
S12E10P04	0	0	1	1	confusing pitch,unclear communication,inconsistent branding,lack of focus
S12E11P01	1	0	0	1	innovative product,health-conscious market,strong customer reviews,clear problem and solution,appealing to health trends,entertainment value in pitch.
S12E11P01	1	0	1	1	innovative product,health-conscious market,strong presentation,existing sales and customer validation,appealing equity offer.
S12E11P02	0	0	0	0	confusing pitch,lack of clear value proposition,high valuation concerns,investor hesitation.
S12E11P02	1	0	1	0	offers received,interest from multiple sharks,existing customer among sharks,clear expansion plan,product differentiation
S12E11P04	1	1	0	1	trending market,unique product,appealing branding,positive shark reactions,health-conscious angle,experienced entrepreneurs.
S12E11P04	1	1	1	1	unique product,health-conscious trend,strong branding,female entrepreneurs,positive initial reaction
S12E12P01	0	0	0	1	niche market,limited appeal,hygiene-focused but non-essential,competitive environment,unclear differentiation
S12E12P01	0	0	1	1	niche market,limited appeal,hygiene-focused but not unique,covid-19 angle overused,unclear differentiation from existing solutions.
S12E12P03	1	1	0	1	social impact,innovative product,safety,youth entrepreneurs,market need,entertainment value
S12E12P03	1	1	1	1	social impact,female entrepreneurs,innovative product,safety-oriented,market need,appealing to younger demographics,entertainment value.
S12E13P01	0	0	0	0	niche market,novelty,hygiene skepticism,dual product confusion,unclear financials
S12E13P01	0	0	1	0	niche market,novelty product,unclear broad appeal,hygiene skepticism,dual business focus
S12E13P03	0	0	0	1	niche market,lack of business details,personal story focus,unclear scalability.
S12E13P03	0	0	1	1	niche market,lack of business details,personal story focus,unclear market validation,entertainment value high but business substance low
S12E13P04	0	0	0	1	product complexity,safety concerns,niche market,demonstration issues
S12E13P04	0	0	1	1	unclear demonstration,product complexity,safety concerns,niche market.
S12E14P01	1	1	0	1	innovative product,large market potential,high entertainment value,strong pitch presentation,product demonstration
S12E14P01	1	1	1	1	innovative product,large market potential,strong presentation,female entrepreneurship,product demonstration,high entertainment value.
S12E14P04	1	1	0	1	family business,unique product,demonstrated demand,diverse application,health conscious,entertainment value
S12E14P04	1	1	1	1	family business,unique product,demonstrated passion,food industry appeal,product versatility,personal story,market potential.
S12E15P01	1	1	0	1	innovative solution,broad market appeal,addresses common problem,demonstration effectiveness,added functionality (storage),clear investment ask.
S12E15P01	1	1	1	1	innovative product,solves common problem,strong demonstration,appeal to broad demographic,clear value proposition.
S12E15P03	1	1	0	1	innovative product,pet industry growth,reasonable valuation,clear problem and solution,scalable opportunity.
S12E15P03	1	1	1	1	innovative product,pet industry growth,reasonable valuation,clear problem and solution,strong profit margin.
S12E15P04	1	1	0	1	innovative product,educational value,large market potential,engaging pitch,strong emotional appeal
S12E15P04	1	1	1	1	innovative product,educational value,large market potential,engaging pitch,personal connection with investor
S12E16P01	0	0	0	1	niche market,scalability concerns,competitive differentiation,investor skepticism
S12E16P01	1	0	1	1	innovative product,social impact,health trend,unique packaging,market potential,entertainment value.
S12E16P02	0	1	0	1	saturated market,lack of innovation,high valuation,unclear financials
S12E16P02	1	1	1	1	innovative product,experienced entrepreneur,high market demand,stress relief,entertainment value,clear demonstration
S12E16P03	0	0	0	0	niche product,limited market appeal,entertainment value high but practical investment appeal low,lack of demonstrated sales or broader market validation,high equity ask for low investment.
S12E16P03	0	0	1	0	niche product,limited market appeal,entertainment value,lack of serious business model,unclear financials.
S12E16P04	1	1	0	1	problem and solution,market potential,innovative product,parental need,health and safety concerns
S12E16P04	0	1	1	1	niche market,limited scalability,high valuation,common solution
S12E17P01	1	0	0	1	sustainability,health trend,market demand,unique product,flavor variety
S12E17P01	1	0	1	1	sustainable food trend,health-conscious market,unique product offering,appealing to both meat-eaters and flexitarians,strong pitch presentation.
S12E17P02	0	0	0	0	heavy product,unclear demonstration,niche market,environmental angle positive but overshadowed by practicality concerns
S12E17P02	0	0	1	0	oversaturated market,heavy product,unclear unique value proposition,environmental angle not strong enough.
S12E18P01	1	0	0	1	innovative product,health-conscious trend,unique technology,strong presentation,market potential,entertainment value.
S12E18P01	1	0	1	1	innovative product,growing market (dairy-free alternatives),engaging presentation,personalized interaction with sharks,strong value proposition (freshness,organic,zero-waste)
S12E18P03	0	0	0	1	niche market,unclear long-term efficacy,potential customer skepticism,high valuation
S12E18P03	0	0	1	1	niche market,unclear long-term efficacy,potential customer skepticism,high valuation
S12E18P04	1	0	0	1	family-oriented product,electric cargo bike,engaging pitch,personalized investor interaction,growing market for eco-friendly transportation.
S12E18P04	1	0	1	1	family-oriented product,electric cargo bike,engaging pitch,personalized investor interaction,large market potential.
S12E19P01	0	0	0	1	high valuation,niche product,existing competition,hygiene-focused but limited differentiation.
S12E19P01	0	0	1	1	saturated market,hygiene product,low equity offer,high valuation,existing solutions
S12E19P03	0	0	0	0	niche market,unclear technology,high valuation,lack of financial details,complex product description.
S12E19P03	0	0	1	0	niche market,unclear differentiation,complex product,high valuation.
S12E19P04	1	0	0	1	innovative product,strong demonstration,high market potential,protection technology,engaging presentation.
S12E19P04	1	0	1	1	innovative product,high market potential,engaging demonstration,strong value proposition,entertainment value
S12E20P01	0	1	0	1	lack of professionalism,unclear business value,insufficient pitch details,high valuation.
S12E20P01	0	1	1	1	incomplete pitch,lack of business details,unclear value proposition,insufficient financial information.
S12E20P02	1	0	0	0	innovative product,market need for cheese storage and slicing,engaging and humorous pitch,clear demonstration of product utility,reasonable valuation
S12E20P02	1	0	1	0	unique product,solves common problem,engaging pitch,reasonable valuation,entertainment value.
S12E20P03	1	1	0	1	practical solution,large target market,clear problem identification,appealing product demonstration,reasonable valuation.
S12E20P03	1	1	1	1	innovative solution,relatable problem,large target market,female entrepreneurship,practical and portable product.
S12E20P04	1	0	0	1	unique product,patented technology,large market (pet owners),problem-solving,reusable item.
S12E20P04	1	0	1	1	unique product,patented technology,large target market,pet industry growth,reusable product
S12E21P01	0	0	0	1	high valuation,niche market,perishable product,pandemic impact,operational scalability concerns.
S12E21P01	0	0	1	1	high valuation,niche market,perishable product,pandemic impact,operational scalability concerns.
S12E21P03	1	1	0	0	innovative product,relatable problem,engaging presentation,practical solution,clear market need.
S12E21P03	1	1	1	0	innovative product,relatable problem,strong presentation,market potential,appealing to health-conscious consumers,simplicity in use and maintenance.
S12E21P04	0	0	0	1	valuation,market saturation,competition"
S12E21P04	0	0	1	1	valuation,market saturation,investor skepticism"
